Run,Experiment,TimeTrack_Size,Dataset2_3_Size,Dataset,Model,Samples,Train Time (s),Memory Used (MB),Max CPU (%),Avg CPU (%),MAE,MSE,MAPE
9,Size_9600_1440,9600,1440,TimeTrack,LSTM,9600,20.4548,37.94,23.25,17.42,0.009034885942534656,0.00032551492152080574,4.101335708606339
9,Size_9600_1440,9600,1440,TimeTrack,GRU,9600,12.7814,37.63,24.03,17.89,0.00914942070478516,0.00033531420040334504,4.093063612244383
9,Size_9600_1440,9600,1440,TimeTrack,RNN,9600,3.308,13.05,24.82,18.1,0.009351274175908848,0.0003442000916803364,4.267225009118802
9,Size_9600_1440,9600,1440,TimeTrack,CNN,9600,4.2549,7.67,18.18,14.23,0.009137309921904799,0.00032887632319101076,4.15662386715979
9,Size_9600_1440,9600,1440,TimeTrack,Transformer,9600,3.5503,26.93,26.57,19.35,0.018663603088365885,0.002899803663277215,6.730506650735811
9,Size_9600_1440,9600,1440,Dataset2,LSTM,1440,11.611,1027.82,24.08,11.8,0.021459889340045835,0.0009799200601587137,24.290324696728497
9,Size_9600_1440,9600,1440,Dataset2,GRU,1440,3.4819,8.41,23.24,15.05,0.020297292074605032,0.0009711401001518422,22.088152304594974
9,Size_9600_1440,9600,1440,Dataset2,RNN,1440,1.8316,0.34,24.08,15.23,0.015131293361980474,0.0007243599863828626,16.47770488971651
9,Size_9600_1440,9600,1440,Dataset2,CNN,1440,1.7564,0.39,15.78,12.2,0.01494553130711415,0.0006910875867847156,16.26164525926658
9,Size_9600_1440,9600,1440,Dataset2,Transformer,1440,1.545,7.8,25.72,13.37,0.0207062410290025,0.0009763221447854645,22.9902364204811
9,Size_9600_1440,9600,1440,Dataset3,LSTM,1440,4.697,8.98,23.26,15.32,0.07349138169020498,0.009066220445519456,28.84555526036219
9,Size_9600_1440,9600,1440,Dataset3,GRU,1440,7.4139,7.82,23.26,16.96,0.06671943389952047,0.007812319005998635,24.61512895921665
9,Size_9600_1440,9600,1440,Dataset3,RNN,1440,2.8537,2.35,23.25,16.85,0.06524315943528562,0.007467403685312217,23.874225237455327
9,Size_9600_1440,9600,1440,Dataset3,CNN,1440,2.0064,3.72,14.95,12.27,0.07020226160457592,0.0079623239741419,27.86701611002682
9,Size_9600_1440,9600,1440,Dataset3,Transformer,1440,4.2505,7.35,24.88,17.44,0.12848952814035167,0.02448631839496988,61.8204352723603
9,Size_19200_2880,19200,2880,TimeTrack,LSTM,19200,11.6719,1.93,22.43,17.52,0.007104995060282728,0.00016532788769627103,3.5579833368637335
9,Size_19200_2880,19200,2880,TimeTrack,GRU,19200,13.4129,11.21,24.91,18.66,0.006857663571641046,0.00016048885520988191,3.417151862367921
9,Size_19200_2880,19200,2880,TimeTrack,RNN,19200,20.2657,2.31,24.92,20.51,0.007125850469808256,0.0001720489921025795,3.538621737365194
9,Size_19200_2880,19200,2880,TimeTrack,CNN,19200,4.6673,1.57,18.28,14.16,0.007810919268475181,0.00018659427401805913,3.839735904779663
9,Size_19200_2880,19200,2880,TimeTrack,Transformer,19200,15.4658,12.57,26.56,20.42,0.009802827720820551,0.00026029015293828144,4.873603962094137
9,Size_19200_2880,19200,2880,Dataset2,LSTM,2880,4.2598,13.34,21.58,15.07,0.024093555649746176,0.0014343168317817636,27.97012675947365
9,Size_19200_2880,19200,2880,Dataset2,GRU,2880,8.9115,17.6,24.07,17.69,0.02120608691799098,0.0014547701024983481,23.635068799305227
9,Size_19200_2880,19200,2880,Dataset2,RNN,2880,3.0755,10.04,24.92,17.8,0.016629180625588415,0.0009811613775474552,19.59639111058622
9,Size_19200_2880,19200,2880,Dataset2,CNN,2880,2.5672,6.24,15.78,13.13,0.014388565591354844,0.0010621164468290682,14.981863777036489
9,Size_19200_2880,19200,2880,Dataset2,Transformer,2880,2.1121,19.29,24.94,15.67,0.025925795157640347,0.0020241137752635423,29.334423995920872
9,Size_19200_2880,19200,2880,Dataset3,LSTM,2880,5.7965,14.76,23.26,16.1,0.07087978144521355,0.009211315884062748,23.020100559610892
9,Size_19200_2880,19200,2880,Dataset3,GRU,2880,7.3519,29.23,23.23,17.31,0.06560544724174962,0.008360651237069524,20.265051899549828
9,Size_19200_2880,19200,2880,Dataset3,RNN,2880,2.1192,2.11,24.9,16.75,0.06205374502442477,0.007933858835886706,17.710755210881835
9,Size_19200_2880,19200,2880,Dataset3,CNN,2880,2.1852,2.11,16.53,12.81,0.06413843868477762,0.007833342045035292,20.363776668783032
9,Size_19200_2880,19200,2880,Dataset3,Transformer,2880,2.9213,20.58,24.84,16.76,0.12328078244515082,0.022201327552137766,44.84723415575547
9,Size_38400_5760,38400,5760,TimeTrack,LSTM,38400,37.9961,19.12,23.25,18.17,0.010995455917548802,0.0011292196942271518,4.75986606773644
9,Size_38400_5760,38400,5760,TimeTrack,GRU,38400,49.0666,24.19,364.32,19.88,0.011085818357865478,0.0010740672771480694,4.736625868476601
9,Size_38400_5760,38400,5760,TimeTrack,RNN,38400,30.4202,17.49,24.1,20.78,0.01200526119938101,0.0011883916227107942,4.960104348149019
9,Size_38400_5760,38400,5760,TimeTrack,CNN,38400,16.704,0.5,16.62,14.57,0.012017707659801896,0.001142973049054881,5.1843963794786365
9,Size_38400_5760,38400,5760,TimeTrack,Transformer,38400,25.5779,23.51,24.93,21.06,0.026944213693809945,0.005845795689939933,9.722594319581503
9,Size_38400_5760,38400,5760,Dataset2,LSTM,5760,6.7259,4.08,21.58,16.79,0.05285515776616186,0.004044151430322927,22.71473536421489
9,Size_38400_5760,38400,5760,Dataset2,GRU,5760,8.2689,22.78,24.03,17.63,0.058305686742788965,0.00497001080623672,24.25082359949475
9,Size_38400_5760,38400,5760,Dataset2,RNN,5760,2.3784,7.82,21.53,15.46,0.04197311971969181,0.002706252483478023,19.567553318325764
9,Size_38400_5760,38400,5760,Dataset2,CNN,5760,6.407,3.93,16.61,13.66,0.032533422184291276,0.0018631432750685546,14.863140800138828
9,Size_38400_5760,38400,5760,Dataset2,Transformer,5760,3.2767,20.61,25.75,19.2,0.13688751669356214,0.027733238402600936,51.17331730494852
9,Size_38400_5760,38400,5760,Dataset3,LSTM,5760,10.014,18.69,23.23,17.52,0.061783633669246295,0.00770284930800888,21.61133474685316
9,Size_38400_5760,38400,5760,Dataset3,GRU,5760,5.841,23.5,22.42,17.36,0.06261481725456038,0.007825353810805315,21.871647920674544
9,Size_38400_5760,38400,5760,Dataset3,RNN,5760,2.2297,8.02,21.48,15.49,0.059829184447238476,0.007692778586681347,19.097695727971175
9,Size_38400_5760,38400,5760,Dataset3,CNN,5760,3.1197,4.12,18.2,13.39,0.060473953728591906,0.007222724631589806,22.210866495156132
9,Size_38400_5760,38400,5760,Dataset3,Transformer,5760,2.9455,21.09,26.47,18.57,0.12454118398279093,0.02370982406640546,48.14692823591412
10,Size_300_45,300,45,TimeTrack,LSTM,300,1.8297,21.65,15.78,10.85,0.004944883131622649,4.141611915962019e-05,2.6343600943928696
10,Size_300_45,300,45,TimeTrack,GRU,300,1.7122,37.52,17.43,10.68,0.0049341244955807655,4.0149432787672546e-05,2.6340993659528475
10,Size_300_45,300,45,TimeTrack,RNN,300,1.3406,0.38,18.28,12.24,0.004865521964110775,4.993087846587812e-05,2.5681980966865523
10,Size_300_45,300,45,TimeTrack,CNN,300,0.6386,9.11,13.29,9.32,0.005037978364085004,4.47997534771321e-05,2.670623235227879
10,Size_300_45,300,45,TimeTrack,Transformer,300,2.0381,20.85,19.94,13.42,0.010822228899247258,0.0001558735788356228,5.6695993205175546
10,Size_300_45,300,45,Dataset2,LSTM,45,1.4152,31.81,14.95,8.52,0.015075658396192017,0.0005389448196997454,15.784005959999368
10,Size_300_45,300,45,Dataset2,GRU,45,1.3179,32.81,15.77,8.8,0.020294400545408802,0.0005442858592780802,24.338252840033967
10,Size_300_45,300,45,Dataset2,RNN,45,0.679,12.05,10.79,7.53,0.025822482286060617,0.0007562588910766216,32.58600539906668
10,Size_300_45,300,45,Dataset2,CNN,45,0.713,6.06,9.97,7.64,0.022720932243431375,0.0006722389530357452,27.516369002192803
10,Size_300_45,300,45,Dataset2,Transformer,45,1.3045,24.35,12.46,9.23,0.0356616784242965,0.0018018154725663487,41.07718396338808
10,Size_300_45,300,45,Dataset3,LSTM,45,1.3751,35.53,15.77,9.05,0.09347987566735948,0.010450941614910123,21.204141612019548
10,Size_300_45,300,45,Dataset3,GRU,45,1.5105,38.05,15.72,9.29,0.09651423743853431,0.01126750632023635,22.046559787553814
10,Size_300_45,300,45,Dataset3,RNN,45,0.7308,16.47,13.28,8.14,0.10082752299282054,0.012561760405914581,22.07718745841609
10,Size_300_45,300,45,Dataset3,CNN,45,0.755,7.49,10.8,8.38,0.09836935537262506,0.011913770040643612,22.599201099076655
10,Size_300_45,300,45,Dataset3,Transformer,45,1.3204,24.71,13.28,9.44,0.4283600344003143,0.19060051835143216,89.37103480500441
10,Size_600_90,600,90,TimeTrack,LSTM,600,2.3358,35.56,20.73,12.76,0.00793737248784587,0.00026150829748560747,3.8670462640276413
10,Size_600_90,600,90,TimeTrack,GRU,600,3.4418,38.7,24.03,14.21,0.008802839632903021,0.00028028303981560414,4.330380992124546
10,Size_600_90,600,90,TimeTrack,RNN,600,2.0926,12.14,20.71,14.99,0.006702768498831828,0.00022561389214876876,3.226795210296335
10,Size_600_90,600,90,TimeTrack,CNN,600,1.1894,6.83,14.12,10.81,0.008346620728466567,0.0002685779950840294,4.0774537973564
10,Size_600_90,600,90,TimeTrack,Transformer,600,2.3544,27.15,22.43,15.26,0.007910067143129926,0.0002947576562639119,3.799471472438847
10,Size_600_90,600,90,Dataset2,LSTM,90,1.4299,37.26,15.78,9.28,0.013736045185223809,0.0004250250608321046,15.927072887061087
10,Size_600_90,600,90,Dataset2,GRU,90,1.3306,39.19,17.43,8.9,0.012226061739263733,0.0005470890238587263,12.191183768529658
10,Size_600_90,600,90,Dataset2,RNN,90,1.2633,15.31,14.94,10.41,0.01211828727162728,0.00022556294295351473,16.520370942933546
10,Size_600_90,600,90,Dataset2,CNN,90,0.5399,7.24,265.56,51.93,0.018348712304545454,0.0005451696982075755,22.567161986817858
10,Size_600_90,600,90,Dataset2,Transformer,90,1.4283,27.34,14.9,10.5,0.01020712580975112,0.0004453021123484766,10.03151593042596
10,Size_600_90,600,90,Dataset3,LSTM,90,1.2289,34.41,14.95,9.05,0.07330812584586653,0.00949033547452135,25.917517159417557
10,Size_600_90,600,90,Dataset3,GRU,90,1.3553,41.05,17.43,9.42,0.08954320198007312,0.010854078638212358,37.69083169748691
10,Size_600_90,600,90,Dataset3,RNN,90,0.8178,7.72,14.12,9.25,0.08566084612919199,0.010294146763387508,36.78020910150096
10,Size_600_90,600,90,Dataset3,CNN,90,0.4239,7.54,10.67,7.4,0.08324060818846035,0.011322700035056636,29.060493472377953
10,Size_600_90,600,90,Dataset3,Transformer,90,1.2995,25.57,15.79,10.41,0.18406289668053405,0.042783165443516645,61.6482050075247
10,Size_1200_180,1200,180,TimeTrack,LSTM,1200,2.2588,38.51,19.1,12.58,0.004760094353079306,3.784934502289216e-05,2.6002429496050894
10,Size_1200_180,1200,180,TimeTrack,GRU,1200,2.5547,36.05,24.06,14.13,0.004699415322981046,3.638246997166394e-05,2.560181732096928
10,Size_1200_180,1200,180,TimeTrack,RNN,1200,2.2349,15.91,20.75,16.03,0.005144521866747727,4.178294920596254e-05,2.784703001667635
10,Size_1200_180,1200,180,TimeTrack,CNN,1200,1.0541,7.16,16.62,11.07,0.004782075821606232,3.6410421189295706e-05,2.587367809280778
10,Size_1200_180,1200,180,TimeTrack,Transformer,1200,2.0552,27.43,22.43,15.82,0.004904442927836992,4.052903986506733e-05,2.6873830673759525
10,Size_1200_180,1200,180,Dataset2,LSTM,180,1.2575,33.46,16.62,9.0,0.028888930724385187,0.001045780267651299,34.051261542586104
10,Size_1200_180,1200,180,Dataset2,GRU,180,1.2619,43.19,15.78,9.14,0.02878994998028978,0.0010360705174175442,34.044928350105465
10,Size_1200_180,1200,180,Dataset2,RNN,180,1.3266,8.13,16.53,11.45,0.02328508943744442,0.0008625547816527619,23.904911930474285
10,Size_1200_180,1200,180,Dataset2,CNN,180,0.4592,8.36,358.63,79.3,0.02569544161966245,0.000913395226756709,29.887297639987807
10,Size_1200_180,1200,180,Dataset2,Transformer,180,1.4703,22.9,16.61,11.66,0.020775928654344328,0.000979094799652182,18.776169499025556
10,Size_1200_180,1200,180,Dataset3,LSTM,180,1.4123,38.03,14.95,9.54,0.14096571005084957,0.026093476309225924,22.870425522126798
10,Size_1200_180,1200,180,Dataset3,GRU,180,1.5198,35.82,15.75,10.37,0.1372997555554026,0.0223083095376667,22.182331615059315
10,Size_1200_180,1200,180,Dataset3,RNN,180,1.0971,13.16,16.6,10.79,0.09017861397385876,0.011621797417946753,14.664694243503341
10,Size_1200_180,1200,180,Dataset3,CNN,180,0.8888,7.45,12.44,9.62,0.09166406911185228,0.014517265732081354,15.207791415940616
10,Size_1200_180,1200,180,Dataset3,Transformer,180,1.4494,25.82,202.43,25.24,0.44353924392568095,0.20057712945755468,73.70682697781255
10,Size_2400_360,2400,360,TimeTrack,LSTM,2400,2.6944,39.88,22.4,14.23,0.017506509433420216,0.0008060384769653841,7.699057662708866
10,Size_2400_360,2400,360,TimeTrack,GRU,2400,2.8322,37.75,22.36,14.61,0.0190118551493671,0.001003691042704464,8.124816414846467
10,Size_2400_360,2400,360,TimeTrack,RNN,2400,2.8751,18.39,23.25,17.29,0.017989911051885975,0.0008208801095188685,8.01620352879422
10,Size_2400_360,2400,360,TimeTrack,CNN,2400,1.9707,8.98,16.38,12.84,0.019735983987510336,0.0008844574582181859,8.870061840425791
10,Size_2400_360,2400,360,TimeTrack,Transformer,2400,3.2394,26.15,26.56,18.8,0.020902931797210592,0.0012888470716470144,8.714682543136297
10,Size_2400_360,2400,360,Dataset2,LSTM,360,1.8738,23.61,18.27,11.72,0.024083809659308165,0.0006990064539996577,30.493100397766664
10,Size_2400_360,2400,360,Dataset2,GRU,360,1.6329,36.23,16.59,11.47,0.023638019815510482,0.0007124695586724373,29.49396844378241
10,Size_2400_360,2400,360,Dataset2,RNN,360,1.5144,13.02,17.44,12.33,0.015820544919974467,0.00044308210478945665,19.18719746057062
10,Size_2400_360,2400,360,Dataset2,CNN,360,1.1265,7.7,14.12,10.51,0.01765211243785735,0.0004775891247691281,22.30493666958279
10,Size_2400_360,2400,360,Dataset2,Transformer,360,1.497,22.85,19.93,13.2,0.02788111299347482,0.0008480011553167007,37.33094590386614
10,Size_2400_360,2400,360,Dataset3,LSTM,360,1.2482,31.96,18.28,10.17,0.0968219131735762,0.013234029122385272,18.69306476585799
10,Size_2400_360,2400,360,Dataset3,GRU,360,1.979,36.74,18.26,11.9,0.07313199824299005,0.007692199072731297,14.782190692678329
10,Size_2400_360,2400,360,Dataset3,RNN,360,0.8552,12.93,17.43,10.39,0.070802355673131,0.007540528658728242,13.82961896046874
10,Size_2400_360,2400,360,Dataset3,CNN,360,1.1691,7.21,13.29,10.42,0.08033081299056663,0.009245936945880048,15.929306382815552
10,Size_2400_360,2400,360,Dataset3,Transformer,360,1.6764,25.72,20.76,13.8,0.24491838492993995,0.07326319548895266,44.12472352938049
10,Size_4800_720,4800,720,TimeTrack,LSTM,4800,9.0693,39.36,22.39,17.29,0.014801673099244237,0.0010286465266953818,5.843103853425083
10,Size_4800_720,4800,720,TimeTrack,GRU,4800,9.1714,38.24,25.67,17.64,0.01960263571197038,0.0010257861625578347,8.621111712410254
10,Size_4800_720,4800,720,TimeTrack,RNN,4800,6.9757,12.67,24.91,19.37,0.017446750324717812,0.0009744502787684081,7.472683436891147
10,Size_4800_720,4800,720,TimeTrack,CNN,4800,3.7665,7.71,18.22,13.96,0.015214173376535158,0.000989842597274548,6.202907063115866
10,Size_4800_720,4800,720,TimeTrack,Transformer,4800,3.9197,27.16,29.06,19.8,0.025823424940293247,0.005103571425423804,8.113403813841677
10,Size_4800_720,4800,720,Dataset2,LSTM,720,1.5548,40.36,19.92,11.06,0.021872168472595727,0.0006564510213530866,27.775836856186686
10,Size_4800_720,4800,720,Dataset2,GRU,720,1.7504,40.63,20.76,12.05,0.020013152737371136,0.0006511870170918567,24.158487767208985
10,Size_4800_720,4800,720,Dataset2,RNN,720,1.1435,15.79,20.75,12.23,0.015569299142515335,0.00045521650980477575,18.542933731632743
10,Size_4800_720,4800,720,Dataset2,CNN,720,1.5713,8.11,14.11,11.59,0.015371986916795862,0.0003951179105699222,18.784456903754922
10,Size_4800_720,4800,720,Dataset2,Transformer,720,1.1664,25.61,23.22,12.31,0.020733520115400122,0.0006225319911972631,25.913369562524203
10,Size_4800_720,4800,720,Dataset3,LSTM,720,3.8599,38.6,19.9,14.42,0.06620268965224621,0.0064683593948964,18.047814500353088
10,Size_4800_720,4800,720,Dataset3,GRU,720,4.104,41.55,19.94,14.55,0.06186931810163283,0.005786958423525351,16.482161972211212
10,Size_4800_720,4800,720,Dataset3,RNN,720,1.2425,6.38,19.83,13.17,0.06286760971146403,0.0058515700598747045,17.64234195919431
10,Size_4800_720,4800,720,Dataset3,CNN,720,1.6857,7.04,14.12,11.36,0.06414028338113058,0.005941035173277148,18.29168246912087
10,Size_4800_720,4800,720,Dataset3,Transformer,720,2.4737,25.94,21.58,15.78,0.13477395077669063,0.02453279917632018,36.67626518079328
10,Size_9600_1440,9600,1440,TimeTrack,LSTM,9600,10.044,38.94,22.39,17.16,0.009132272685708029,0.0003718131459494649,3.996439545694857
10,Size_9600_1440,9600,1440,TimeTrack,GRU,9600,11.0826,40.61,23.23,17.71,0.008961293292255394,0.0003254453731493019,4.045489483825744
10,Size_9600_1440,9600,1440,TimeTrack,RNN,9600,4.0361,16.51,24.07,18.99,0.009351374338553398,0.00034216431589615933,4.218002027908831
10,Size_9600_1440,9600,1440,TimeTrack,CNN,9600,4.6063,7.3,17.43,14.18,0.009186658606561008,0.00033817847849509,4.116742034572308
10,Size_9600_1440,9600,1440,TimeTrack,Transformer,9600,3.5299,26.5,28.92,19.37,0.019371829647033243,0.0028821045783721196,7.146321689989136
10,Size_9600_1440,9600,1440,Dataset2,LSTM,1440,2.5699,31.05,292.59,24.88,0.020583826819401643,0.000987858333560903,22.650959811496286
10,Size_9600_1440,9600,1440,Dataset2,GRU,1440,2.3898,38.5,23.22,13.69,0.023887356450798054,0.0010062850247375488,28.690691871747138
10,Size_9600_1440,9600,1440,Dataset2,RNN,1440,1.398,9.77,21.6,14.17,0.015479161155440931,0.000684880808646574,17.195807540128186
10,Size_9600_1440,9600,1440,Dataset2,CNN,1440,1.3282,8.36,15.74,11.89,0.015170188213312449,0.0006814742693589668,17.11748877924517
10,Size_9600_1440,9600,1440,Dataset2,Transformer,1440,1.3195,22.16,25.69,13.88,0.020505913353029658,0.0009782164116358216,22.60474244552782
10,Size_9600_1440,9600,1440,Dataset3,LSTM,1440,6.4232,37.4,22.22,15.86,0.0686628284140106,0.008160486295852157,25.59525276698647
10,Size_9600_1440,9600,1440,Dataset3,GRU,1440,4.6186,40.82,24.07,15.75,0.06925459614295769,0.00832867073107785,25.803896532254523
10,Size_9600_1440,9600,1440,Dataset3,RNN,1440,1.6584,12.47,20.75,15.12,0.07010957882629029,0.008283697485580527,26.864477116329816
10,Size_9600_1440,9600,1440,Dataset3,CNN,1440,1.6428,7.6,15.78,12.48,0.06569178945208194,0.007524247176119989,24.703131809780977
10,Size_9600_1440,9600,1440,Dataset3,Transformer,1440,3.849,25.33,26.44,18.07,0.12825620176573008,0.0243772636325122,61.66629452112835
10,Size_19200_2880,19200,2880,TimeTrack,LSTM,19200,11.2345,41.04,21.56,17.24,0.006799614932606736,0.0001655821037123653,3.3608586442788324
10,Size_19200_2880,19200,2880,TimeTrack,GRU,19200,15.0532,37.56,24.07,17.98,0.006859658936946505,0.0001628387714648481,3.4052022757353932
10,Size_19200_2880,19200,2880,TimeTrack,RNN,19200,9.4143,20.54,24.08,20.11,0.007424309527408483,0.00017978145084010107,3.687350931171255
10,Size_19200_2880,19200,2880,TimeTrack,CNN,19200,8.1944,9.61,17.42,14.57,0.007306079307632827,0.0001727507668790245,3.5992853793485007
10,Size_19200_2880,19200,2880,TimeTrack,Transformer,19200,14.6936,25.36,26.57,21.65,0.009428563656800806,0.0002583482059016627,4.660325257353327
10,Size_19200_2880,19200,2880,Dataset2,LSTM,2880,3.8546,29.93,21.57,15.01,0.024422452428881927,0.0015250975038920039,28.17261261231911
10,Size_19200_2880,19200,2880,Dataset2,GRU,2880,8.8409,40.5,24.04,17.31,0.020742483972788307,0.0014397983998879562,22.919902653218287
10,Size_19200_2880,19200,2880,Dataset2,RNN,2880,2.5131,12.99,24.07,17.14,0.015009016962129217,0.0011098878273923234,15.859748404291372
10,Size_19200_2880,19200,2880,Dataset2,CNN,2880,2.6525,7.82,15.77,13.11,0.015529612332890397,0.0009842396794162412,17.714860560127075
10,Size_19200_2880,19200,2880,Dataset2,Transformer,2880,3.1987,26.05,27.39,18.52,0.025840699402741134,0.002024009565938928,29.17073354102807
10,Size_19200_2880,19200,2880,Dataset3,LSTM,2880,11.1611,40.43,24.9,16.97,0.06536823622334687,0.008220016719076288,19.95285048011465
10,Size_19200_2880,19200,2880,Dataset3,GRU,2880,9.6572,37.35,23.22,17.04,0.06516943263541952,0.008275931191249385,19.805727790854867
10,Size_19200_2880,19200,2880,Dataset3,RNN,2880,2.4153,16.57,22.42,16.6,0.06284693171774032,0.0076137581332851,19.48516915727197
10,Size_19200_2880,19200,2880,Dataset3,CNN,2880,4.3327,8.59,17.41,13.78,0.06210289958514768,0.006936820498415682,21.01788399262929
10,Size_19200_2880,19200,2880,Dataset3,Transformer,2880,2.4779,27.87,26.57,17.95,0.12325639396903493,0.022188921687318508,44.8762676619009
10,Size_38400_5760,38400,5760,TimeTrack,LSTM,38400,41.7303,34.77,23.22,17.99,0.01096132016024013,0.0010769922433581285,4.707487838455594
10,Size_38400_5760,38400,5760,TimeTrack,GRU,38400,34.8809,40.63,24.03,18.41,0.011147597866506745,0.0011106860162846941,4.8620770408207195
10,Size_38400_5760,38400,5760,TimeTrack,RNN,38400,16.6911,14.14,24.08,20.21,0.01310148199905732,0.001207083342461302,5.519844501560933
10,Size_38400_5760,38400,5760,TimeTrack,CNN,38400,19.1468,8.89,17.42,14.88,0.010550574756120182,0.0010913507312558292,4.366909027066501
